5.450000e-03	-8.591888e-02	-8.591888e-02	-8.591888e-02	-8.591888e-02	
5.500000e-03	-8.592108e-02	-8.592108e-02	-8.592108e-02	-8.592108e-02	
5.550000e-03	-8.592327e-02	-8.592327e-02	-8.592327e-02	-8.592327e-02	
5.600000e-03	-8.592547e-02	-8.592547e-02	-8.592547e-02	-8.592547e-02	
5.650000e-03	-8.592766e-02	-8.592766e-02	-8.592766e-02	-8.592766e-02	
5.700000e-03	-8.592985e-02	-8.592985e-02	-8.592985e-02	-8.592985e-02	
5.750000e-03	-8.593204e-02	-8.593204e-02	-8.593204e-02	-8.593204e-02	
5.800000e-03	-8.593423e-02	-8.593423e-02	-8.593423e-02	-8.593423e-02	
5.850000e-03	-8.593641e-02	-8.593641e-02	-8.593641e-02	-8.593641e-02	
5.900000e-03	-8.593860e-02	-8.593860e-02	-8.593860e-02	-8.593860e-02	
5.950000e-03	-8.594078e-02	-8.594078e-02	-8.594078e-02	-8.594078e-02	
6.000000e-03	-8.594295e-02	-8.594295e-02	-8.594295e-02	-8.594295e-02	
6.050000e-03	-8.594513e-02	-8.594513e-02	-8.594513e-02	-8.594513e-02	
6.100000e-03	-8.594730e-02	-8.594730e-02	-8.594730e-02	-8.594730e-02	
6.150000e-03	-8.594947e-02	-8.594947e-02	-8.594947e-02	-8.594947e-02	
6.200000e-03	-8.595163e-02	-8.595163e-02	-8.595163e-02	-8.595163e-02	
6.250000e-03	-8.595380e-02	-8.595380e-02	-8.595380e-02	-8.595380e-02	
6.300000e-03	-8.595596e-02	-8.595596e-02	-8.595596e-02	-8.595596e-02	
6.350000e-03	-8.595811e-02	-8.595811e-02	-8.595811e-02	-8.595811e-02	
6.400000e-03	-8.596027e-02	-8.596027e-02	-8.596027e-02	-8.596027e-02	
6.450000e-03	-8.596242e-02	-8.596242e-02	-8.596242e-02	-8.596242e-02	
6.500000e-03	-8.596457e-02	-8.596457e-02	-8.596457e-02	-8.596457e-02	
6.550000e-03	-8.596672e-02	-8.596672e-02	-8.596672e-02	-8.596672e-02	
6.600000e-03	-8.596886e-02	-8.596886e-02	-8.596886e-02	-8.596886e-02	
6.650000e-03	-8.597100e-02	-8.597100e-02	-8.597100e-02	-8.597100e-02	
6.700000e-03	-8.597313e-02	-8.597313e-02	-8.597313e-02	-8.597313e-02	
6.750000e-03	-8.597527e-02	-8.597527e-02	-8.597527e-02	-8.597527e-02	
6.800000e-03	-8.597740e-02	-8.597740e-02	-8.597740e-02	-8.597740e-02	
